Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude
102-06-2002,C,C1432,Naypyitaw,Member,Male,Sports and travel,25.25,8,10.1,202,23-06-2019,17:52,Cash,126.25,4.761904762,75.75,6.405,96.0785,19.7633
457-94-0464,B,C1261,Mandalay,Member,Male,Electronic accessories,87.87,18,79.083,1581.66,12-06-2019,20:32,Ewallet,790.83,4.761904762,790.83,6.72,96.0891,21.9588
629-42-4133,C,C1400,Naypyitaw,Normal,Male,Health and beauty,21.8,10,10.9,218,18-09-2019,19:24,Cash,174.4,4.761904762,43.6,8.715,96.0785,19.7633
534-53-3526,A,C1744,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,379.04,25-11-2019,16:06,Ewallet,379.04,4.761904762,0,7.8,96.1735,16.8409
307-04-2070,A,C1697,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,30.62,30-05-2019,14:14,Credit card,30.62,4.761904762,0,4.1,96.1735,16.8409
468-99-7231,C,C1334,Naypyitaw,Normal,Female,Home and lifestyle,44.01,10,22.005,440.1,02-11-2019,17:36,Cash,352.08,4.761904762,88.02,9.24,96.0785,19.7633
516-77-6464,C,C1316,Naypyitaw,Member,Female,Health and beauty,10.16,8,4.064,81.28,19-02-2019,13:08,Ewallet,50.8,4.761904762,30.48,4.305,96.0785,19.7633
404-91-5964,A,C1629,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,522.06,29-09-2019,16:09,Credit card,522.06,4.761904762,0,9,96.1735,16.8409
886-77-9084,C,C1391,Naypyitaw,Normal,Male,Electronic accessories,71.89,10,35.945,718.9,14-03-2019,11:33,Ewallet,575.12,4.761904762,143.78,5.775,96.0785,19.7633
790-38-4466,C,C1376,Naypyitaw,Normal,Female,Health and beauty,10.99,6,3.297,65.94,13-12-2019,10:18,Credit card,54.95,4.761904762,10.99,9.765,96.0785,19.7633
704-10-4056,C,C1429,Naypyitaw,Member,Male,Health and beauty,60.47,6,18.141,362.82,08-05-2019,10:55,Credit card,181.41,4.761904762,181.41,5.88,96.0785,19.7633
497-37-6538,A,C1726,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,412.37,18-05-2019,15:15,Ewallet,412.37,4.761904762,0,9.7,96.1735,16.8409
651-96-5970,A,C1886,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,46.41,18-10-2019,20:06,Credit card,46.41,4.761904762,0,4,96.1735,16.8409
400-80-4065,C,C1344,Naypyitaw,Member,Male,Sports and travel,68.55,7,23.9925,479.85,03-02-2019,20:21,Credit card,274.2,4.761904762,205.65,9.66,96.0785,19.7633
744-16-7898,B,C1282,Mandalay,Normal,Female,Sports and travel,97.37,14,68.159,1363.18,23-03-2019,13:48,Credit card,973.7,4.761904762,389.48,5.88,96.0891,21.9588
263-12-5321,A,C1869,Yangon,Member,Male,Sports and travel,92.6,10,46.3,926,12-11-2019,12:52,Credit card,648.2,4.761904762,277.8,9.3,96.1735,16.8409
702-72-0487,A,C1787,Yangon,Normal,Female,Sports and travel,46.61,2,4.661,93.22,24-07-2019,12:28,Credit card,93.22,4.761904762,0,6.6,96.1735,16.8409
605-83-1050,B,C1209,Mandalay,Normal,Male,Sports and travel,27.18,3,4.077,81.54,13-05-2019,16:26,Ewallet,54.36,4.761904762,27.18,5.16,96.0891,21.9588
443-60-9639,C,C1356,Naypyitaw,Member,Female,Sports and travel,60.87,1,3.0435,60.87,10-06-2019,13:24,Cash,60.87,4.761904762,0,5.775,96.0785,19.7633
864-24-7918,A,C1812,Yangon,Normal,Female,Sports and travel,24.49,10,12.245,244.9,23-08-2019,15:15,Cash,244.9,4.761904762,0,8.1,96.1735,16.8409
359-94-5395,B,C1200,Mandalay,Normal,Male,Sports and travel,92.78,1,4.639,92.78,02-11-2019,10:50,Credit card,92.78,4.761904762,0,10,96.0891,21.9588
401-09-4232,C,C1406,Naypyitaw,Normal,Male,Home and lifestyle,86.69,6,26.007,520.14,12-08-2019,18:38,Ewallet,433.45,4.761904762,86.69,9.87,96.0785,19.7633
751-15-6198,B,C1248,Mandalay,Normal,Male,Sports and travel,23.01,8,9.204,184.08,14-07-2019,16:45,Ewallet,138.06,4.761904762,46.02,9.48,96.0891,21.9588
324-41-6833,C,C1311,Naypyitaw,Normal,Female,Electronic accessories,30.2,10,15.1,302,11-06-2019,19:30,Ewallet,241.6,4.761904762,60.4,5.355,96.0785,19.7633
474-33-8305,C,C1360,Naypyitaw,Normal,Male,Fashion accessories,67.39,8,26.956,539.12,05-04-2019,13:23,Ewallet,471.73,4.761904762,67.39,7.245,96.0785,19.7633
759-29-9521,A,C1835,Yangon,Member,Female,Fashion accessories,48.96,13,31.824,636.48,09-02-2019,11:27,Cash,440.64,4.761904762,195.84,8,96.1735,16.8409
831-81-6575,B,C1218,Mandalay,Member,Female,Fashion accessories,75.59,18,68.031,1360.62,17-12-2019,11:12,Cash,680.31,4.761904762,680.31,9.6,96.0891,21.9588
220-68-6701,A,C1719,Yangon,Normal,Female,Fashion accessories,77.47,4,15.494,309.88,30-07-2019,16:36,Cash,309.88,4.761904762,0,4.2,96.1735,16.8409
618-34-8551,A,C1671,Yangon,Normal,Female,Fashion accessories,93.18,2,9.318,186.36,07-10-2019,18:41,Credit card,186.36,4.761904762,0,8.5,96.1735,16.8409
257-60-7754,A,C1627,Yangon,Normal,Female,Fashion accessories,50.23,4,10.046,200.92,11-01-2019,17:12,Cash,200.92,4.761904762,0,9,96.1735,16.8409
559-61-5987,B,C1261,Mandalay,Normal,Female,Fashion accessories,17.75,1,0.8875,17.75,05-11-2019,10:38,Cash,17.75,4.761904762,0,10,96.0891,21.9588
189-55-2313,C,C1462,Naypyitaw,Normal,Female,Fashion accessories,62.18,12,37.308,746.16,04-08-2019,10:33,Ewallet,621.8,4.761904762,124.36,6.3,96.0785,19.7633
565-91-4567,B,C1278,Mandalay,Normal,Male,Fashion accessories,10.75,11,5.9125,118.25,23-09-2019,14:38,Ewallet,86,4.761904762,32.25,7.44,96.0891,21.9588
380-60-5336,A,C1883,Yangon,Normal,Female,Fashion accessories,40.26,10,20.13,402.6,10-06-2019,18:06,Credit card,402.6,4.761904762,0,5,96.1735,16.8409
815-04-6282,C,C1478,Naypyitaw,Member,Female,Fashion accessories,64.97,8,25.988,519.76,13-10-2019,12:52,Credit card,324.85,4.761904762,194.91,6.825,96.0785,19.7633
674-56-6360,A,C1624,Yangon,Normal,Male,Fashion accessories,95.15,1,4.7575,95.15,13-02-2019,14:00,Cash,95.15,4.761904762,0,6,96.1735,16.8409
778-34-2523,A,C1713,Yangon,Member,Female,Fashion accessories,48.62,11,26.741,534.82,18-05-2019,10:57,Cash,388.96,4.761904762,145.86,5,96.1735,16.8409
499-27-7781,B,C1214,Mandalay,Normal,Female,Food and beverages,53.21,11,29.2655,585.31,23-12-2019,16:45,Ewallet,425.68,4.761904762,159.63,6,96.0891,21.9588
477-59-2456,C,C1451,Naypyitaw,Normal,Female,Fashion accessories,45.44,8,18.176,363.52,26-10-2019,11:15,Cash,318.08,4.761904762,45.44,9.66,96.0785,19.7633
832-51-6761,,C1621,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,271.04,01-12-2019,20:29,Ewallet,271.04,4.761904762,0,9.6,96.1735,16.8409
869-11-3082,,C1225,Mandalay,Member,Male,Health and beauty,96.16,8,38.464,769.28,17-07-2019,20:03,Credit card,384.64,4.761904762,384.64,10,96.0891,21.9588
190-59-3964,,C1202,Mandalay,Member,Male,Food and beverages,47.16,10,23.58,471.6,10-06-2019,14:35,Credit card,235.8,4.761904762,235.8,,96.0891,21.9588
366-43-6862,,C1293,Mandalay,Normal,Male,Electronic accessories,52.89,6,15.867,317.34,28-02-2019,16:32,Ewallet,211.56,4.761904762,105.78,,96.0891,21.9588
186-43-8965,,C1771,Yangon,Member,Female,Home and lifestyle,47.68,3,7.152,143.04,25-08-2019,10:10,Credit card,95.36,4.761904762,47.68,,96.1735,16.8409
784-21-9238,C,C1325,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.17,25-09-2019,14:15,Cash,10.17,4.761904762,0,,96.0785,19.7633
276-75-6884,A,C1768,Yangon,Normal,Female,Sports and travel,68.71,3,10.3065,206.13,18-10-2019,10:05,Cash,206.13,4.761904762,0,,96.1735,16.8409
109-86-4363,B,C1274,Mandalay,Member,Female,Sports and travel,60.08,14,42.056,841.12,08-10-2019,11:36,Credit card,420.56,4.761904762,420.56,,96.0891,21.9588
569-76-2760,A,C1687,Yangon,Member,Female,Sports and travel,22.01,6,6.603,132.06,14-06-2019,18:15,Credit card,88.04,4.761904762,44.02,,96.1735,16.8409
222-42-0244,B,C1212,Mandalay,Member,Female,Sports and travel,72.11,18,64.899,1297.98,29-10-2019,13:53,Credit card,648.99,4.761904762,648.99,,96.0891,21.9588
760-53-9233,A,C1738,Yangon,Member,Male,Sports and travel,41.28,4,8.256,165.12,16-12-2019,18:37,Credit card,123.84,4.761904762,41.28,,96.1735,16.8409
538-22-0304,C,C1367,Naypyitaw,Normal,Male,Sports and travel,64.95,12,38.97,779.4,02-01-2019,18:27,Cash,649.5,4.761904762,129.9,,96.0785,19.7633
416-17-9926,A,C1733,Yangon,Member,Female,Sports and travel,74.22,14,51.954,1039.08,16-12-2019,14:42,Credit card,742.2,4.761904762,296.88,,96.1735,16.8409
237-44-6163,A,C1732,Yangon,Normal,Male,Sports and travel,10.56,8,4.224,84.48,05-10-2019,17:43,Cash,84.48,4.761904762,0,,96.1735,16.8409
636-17-0325,B,C1225,Mandalay,Normal,Male,Sports and travel,62.57,6,18.771,375.42,27-11-2019,18:37,Cash,250.28,4.761904762,125.14,,96.0891,21.9588
343-75-9322,B,C1276,Mandalay,Member,Female,Sports and travel,11.85,15,8.8875,177.75,22-09-2019,16:34,Cash,94.8,4.761904762,82.95,,96.0891,21.9588
528-14-9470,A,C1703,Yangon,Member,Male,Health and beauty,91.3,1,4.565,91.3,28-10-2019,14:42,Ewallet,91.3,4.761904762,0,9.2,96.1735,16.8409
427-45-9297,B,C1274,Mandalay,Normal,Female,Home and lifestyle,40.73,10,20.365,407.3,06-12-2019,11:01,Ewallet,285.11,4.761904762,122.19,6.48,96.0891,21.9588
807-34-3742,A,C1875,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,52.38,27-07-2019,19:44,Cash,52.38,4.761904762,0,5.8,96.1735,16.8409
288-62-1085,A,C1775,Yangon,Normal,Male,Fashion accessories,38.54,5,9.635,192.7,15-02-2019,13:34,Ewallet,192.7,4.761904762,0,5.6,96.1735,16.8409
670-71-7306,B,C1243,Mandalay,Normal,Male,Sports and travel,44.63,8,17.852,357.04,20-01-2019,20:08,Credit card,267.78,4.761904762,89.26,6.12,96.0891,21.9588
660-29-7083,C,C1354,Naypyitaw,Normal,Male,Electronic accessories,55.87,12,33.522,670.44,23-11-2019,15:01,Cash,558.7,4.761904762,111.74,6.09,96.0785,19.7633
271-77-8740,C,C1394,Naypyitaw,Normal,Female,Sports and travel,29.22,7,10.227,204.54,14-08-2019,11:40,Ewallet,175.32,4.761904762,29.22,5.25,96.0785,19.7633
497-36-0989,A,C1661,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,155.82,01-10-2019,15:21,Cash,155.82,4.761904762,0,7.9,96.1735,16.8409
291-59-1384,B,C1211,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,60.3,26-07-2019,17:38,Cash,60.3,4.761904762,0,7.2,96.0891,21.9588
860-73-6466,A,C1760,Yangon,Normal,Female,Sports and travel,39.47,2,3.947,78.94,23-05-2019,16:16,Credit card,78.94,4.761904762,0,5,96.1735,16.8409
549-23-9016,C,C1387,Naypyitaw,Normal,Female,Food and beverages,14.87,2,1.487,29.74,01-05-2019,18:15,Credit card,29.74,4.761904762,0,9.345,96.0785,19.7633
896-34-0956,A,C1654,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,21.32,21-06-2019,12:43,Cash,21.32,4.761904762,0,5.9,96.1735,16.8409
804-38-3935,A,C1859,Yangon,Normal,Male,Electronic accessories,93.78,3,14.067,281.34,10-04-2019,11:32,Credit card,281.34,4.761904762,0,5.9,96.1735,16.8409
585-90-0249,A,C1804,Yangon,Normal,Male,Electronic accessories,73.26,1,3.663,73.26,22-07-2019,18:08,Ewallet,73.26,4.761904762,0,9.7,96.1735,16.8409
862-29-5914,C,C1308,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,22.38,04-12-2019,17:08,Credit card,22.38,4.761904762,0,9.03,96.0785,19.7633
845-94-6841,C,C1479,Naypyitaw,Normal,Female,Food and beverages,72.88,11,40.084,801.68,06-05-2019,19:38,Cash,655.92,4.761904762,145.76,4.2,96.0785,19.7633
125-45-2293,A,C1636,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,594.6,05-03-2019,13:11,Cash,594.6,4.761904762,0,4.2,96.1735,16.8409
843-73-4724,A,C1828,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,74.1,07-05-2019,11:05,Cash,74.1,4.761904762,0,9.2,96.1735,16.8409
409-33-9708,A,C1829,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,196.96,16-11-2019,10:12,Ewallet,196.96,4.761904762,0,9.2,96.1735,16.8409
658-66-3967,C,C1365,Naypyitaw,Normal,Male,Health and beauty,53.19,8,21.276,425.52,03-07-2019,15:42,Ewallet,372.33,4.761904762,53.19,5.25,96.0785,19.7633
866-70-2814,B,C1243,Mandalay,Normal,Female,Electronic accessories,52.79,14,36.953,739.06,04-05-2019,11:58,Ewallet,527.9,4.761904762,211.16,10,96.0891,21.9588
160-22-2687,A,C1764,Yangon,Normal,Female,Health and beauty,95.95,5,23.9875,479.75,27-06-2019,14:21,Ewallet,479.75,4.761904762,0,8.8,96.1735,16.8409
895-03-6665,B,C1230,Mandalay,Normal,Female,Fashion accessories,36.51,13,23.7315,474.63,24-11-2019,10:52,Cash,328.59,4.761904762,146.04,5.04,96.0891,21.9588
770-42-8960,B,C1271,Mandalay,Normal,Male,Food and beverages,21.12,11,11.616,232.32,01-10-2019,19:31,Cash,168.96,4.761904762,63.36,7.56,96.0891,21.9588
748-45-2862,A,C1673,Yangon,Normal,Female,Home and lifestyle,28.31,4,5.662,113.24,17-05-2019,18:35,Cash,113.24,4.761904762,0,8.2,96.1735,16.8409
234-36-2483,B,C1234,Mandalay,Normal,Male,Health and beauty,57.59,8,23.036,460.72,15-01-2019,13:51,Cash,345.54,4.761904762,115.18,6.12,96.0891,21.9588
316-66-3011,A,C1838,Yangon,Normal,Female,Sports and travel,47.63,9,21.4335,428.67,13-03-2019,12:35,Cash,428.67,4.761904762,0,5,96.1735,16.8409
848-95-6252,C,C1473,Naypyitaw,Normal,Female,Sports and travel,86.27,1,4.3135,86.27,28-01-2019,13:24,Ewallet,86.27,4.761904762,0,7.35,96.0785,19.7633
840-76-5966,A,C1635,Yangon,Normal,Male,Sports and travel,12.76,2,1.276,25.52,09-07-2019,18:06,Ewallet,25.52,4.761904762,0,7.8,96.1735,16.8409
152-03-4217,B,C1240,Mandalay,Normal,Female,Sports and travel,11.28,13,7.332,146.64,15-11-2019,11:55,Credit card,101.52,4.761904762,45.12,5.16,96.0891,21.9588
533-66-5566,B,C1249,Mandalay,Normal,Female,Sports and travel,51.07,10,25.535,510.7,12-09-2019,11:42,Cash,357.49,4.761904762,153.21,8.4,96.0891,21.9588
124-31-1458,A,C1897,Yangon,Normal,Female,Sports and travel,79.59,3,11.9385,238.77,23-05-2019,14:30,Cash,238.77,4.761904762,0,6.6,96.1735,16.8409
176-78-1170,C,C1457,Naypyitaw,Normal,Male,Health and beauty,33.81,4,6.762,135.24,29-05-2019,15:11,Ewallet,101.43,4.761904762,33.81,7.665,96.0785,19.7633
361-59-0574,B,C1269,Mandalay,Normal,Male,Sports and travel,90.53,11,49.7915,995.83,23-03-2019,14:48,Credit card,724.24,4.761904762,271.59,7.8,96.0891,21.9588
101-81-4070,C,C1323,Naypyitaw,Normal,Female,Fashion accessories,62.82,2,6.282,125.64,11-11-2019,12:36,Ewallet,125.64,4.761904762,0,5.145,96.0785,19.7633
631-34-1880,C,C1426,Naypyitaw,Member,Male,Fashion accessories,24.31,6,7.293,145.86,26-09-2019,19:09,Credit card,72.93,4.761904762,72.93,4.515,96.0785,19.7633
852-82-2749,A,C1878,Yangon,Normal,Male,Fashion accessories,64.59,4,12.918,258.36,04-03-2019,13:35,Ewallet,258.36,4.761904762,0,9.3,96.1735,16.8409
873-14-6353,A,C1687,Yangon,Member,Male,Fashion accessories,24.82,10,12.41,248.2,29-06-2019,10:33,Credit card,173.74,4.761904762,74.46,7.1,96.1735,16.8409
584-66-4073,C,C1396,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,56.5,17-03-2019,15:45,Ewallet,56.5,4.761904762,0,10,96.0785,19.7633
544-55-9589,B,C1286,Mandalay,Member,Female,Electronic accessories,21.43,20,21.43,428.6,06-04-2019,11:51,Cash,214.3,4.761904762,214.3,7.44,96.0891,21.9588
166-19-2553,A,C1674,Yangon,Member,Male,Sports and travel,89.06,8,35.624,712.48,14-06-2019,17:26,Cash,534.36,4.761904762,178.12,9.9,96.1735,16.8409
737-88-5876,A,C1689,Yangon,Member,Male,Home and lifestyle,23.29,6,6.987,139.74,08-02-2019,11:52,Credit card,93.16,4.761904762,46.58,5.9,96.1735,16.8409
154-87-7367,C,C1463,Naypyitaw,Normal,Male,Home and lifestyle,65.26,10,32.63,652.6,25-02-2019,14:04,Ewallet,522.08,4.761904762,130.52,6.615,96.0785,19.7633
885-56-0389,C,C1303,Naypyitaw,Normal,Male,Fashion accessories,52.35,1,2.6175,52.35,09-03-2019,17:49,Cash,52.35,4.761904762,0,4.2,96.0785,19.7633
608-05-3804,B,C1283,Mandalay,Normal,Male,Electronic accessories,39.75,1,1.9875,39.75,30-01-2019,20:19,Cash,39.75,4.761904762,0,7.32,96.0891,21.9588
448-61-3783,A,C1682,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,720.16,18-09-2019,16:08,Credit card,720.16,4.761904762,0,4.5,96.1735,16.8409
761-49-0439,B,C1295,Mandalay,Normal,Female,Electronic accessories,12.1,11,6.655,133.1,25-07-2019,10:17,Ewallet,96.8,4.761904762,36.3,10,96.0891,21.9588
490-95-0021,B,C1277,Mandalay,Normal,Female,Food and beverages,33.21,14,23.247,464.94,16-12-2019,14:25,Ewallet,332.1,4.761904762,132.84,7.2,96.0891,21.9588
115-38-7388,C,C1380,Naypyitaw,Normal,Female,Fashion accessories,10.18,10,5.09,101.8,01-09-2019,12:51,Credit card,81.44,4.761904762,20.36,9.975,96.0785,19.7633
311-13-6971,B,C1267,Mandalay,Normal,Male,Sports and travel,31.99,14,22.393,447.86,19-07-2019,15:18,Credit card,319.9,4.761904762,127.96,10,96.0891,21.9588
291-55-6563,A,C1643,Yangon,Normal,Female,Home and lifestyle,34.42,6,10.326,206.52,21-11-2019,12:45,Ewallet,206.52,4.761904762,0,7.5,96.1735,16.8409
548-48-3156,A,C1796,Yangon,Normal,Female,Food and beverages,83.34,2,8.334,166.68,31-08-2019,13:37,Cash,166.68,4.761904762,0,7.6,96.1735,16.8409
460-93-5834,A,C1828,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,319.06,28-09-2019,10:03,Cash,319.06,4.761904762,0,5,96.1735,16.8409
325-89-4209,A,C1894,Yangon,Normal,Male,Food and beverages,87.9,1,4.395,87.9,25-04-2019,19:42,Ewallet,87.9,4.761904762,0,6.7,96.1735,16.8409
884-80-6021,A,C1753,Yangon,Normal,Female,Electronic accessories,73.47,10,36.735,734.7,15-02-2019,13:14,Ewallet,734.7,4.761904762,0,9.5,96.1735,16.8409
137-74-8729,C,C1372,Naypyitaw,Normal,Female,Fashion accessories,12.19,10,6.095,121.9,14-09-2019,12:47,Ewallet,97.52,4.761904762,24.38,7.14,96.0785,19.7633
880-46-5796,A,C1730,Yangon,Normal,Male,Sports and travel,76.92,10,38.46,769.2,20-12-2019,19:53,Ewallet,769.2,4.761904762,0,5.6,96.1735,16.8409
389-70-2397,C,C1382,Naypyitaw,Normal,Female,Health and beauty,83.66,6,25.098,501.96,16-09-2019,10:26,Cash,418.3,4.761904762,83.66,7.56,96.0785,19.7633
114-35-5271,B,C1255,Mandalay,Normal,Female,Sports and travel,57.91,11,31.8505,637.01,11-07-2019,15:06,Cash,463.28,4.761904762,173.73,9.72,96.0891,21.9588
607-76-6216,C,C1456,Naypyitaw,Normal,Female,Sports and travel,92.49,6,27.747,554.94,29-04-2019,16:35,Credit card,462.45,4.761904762,92.49,9.03,96.0785,19.7633
715-20-1673,B,C1291,Mandalay,Normal,Male,Sports and travel,28.38,7,9.933,198.66,24-10-2019,20:57,Cash,141.9,4.761904762,56.76,10,96.0891,21.9588
811-35-1094,B,C1250,Mandalay,Normal,Male,Sports and travel,50.45,8,20.18,403.6,22-03-2019,15:16,Credit card,302.7,4.761904762,100.9,10,96.0891,21.9588
699-88-1972,B,C1216,Mandalay,Normal,Male,Sports and travel,99.16,11,54.538,1090.76,07-10-2019,17:47,Credit card,793.28,4.761904762,297.48,5.04,96.0891,21.9588
781-84-8059,C,C1460,Naypyitaw,Normal,Male,Sports and travel,60.74,8,24.296,485.92,23-10-2019,16:23,Ewallet,425.18,4.761904762,60.74,5.25,96.0785,19.7633
409-49-6995,C,C1322,Naypyitaw,Normal,Female,Sports and travel,47.27,7,16.5445,330.89,03-01-2019,10:17,Cash,283.62,4.761904762,47.27,9.24,96.0785,19.7633
725-54-0677,C,C1315,Naypyitaw,Normal,Male,Sports and travel,85.6,8,34.24,684.8,02-08-2019,13:50,Cash,599.2,4.761904762,85.6,5.565,96.0785,19.7633
146-09-5432,A,C1831,Yangon,Normal,Male,Sports and travel,35.04,9,15.768,315.36,22-02-2019,19:17,Ewallet,315.36,4.761904762,0,4.6,96.1735,16.8409
377-79-7592,C,C1418,Naypyitaw,Normal,Female,Sports and travel,44.84,11,24.662,493.24,06-12-2019,14:00,Credit card,403.56,4.761904762,89.68,7.875,96.0785,19.7633
509-10-0516,B,C1204,Mandalay,Normal,Male,Sports and travel,45.97,6,13.791,275.82,23-05-2019,12:02,Ewallet,183.88,4.761904762,91.94,6.12,96.0891,21.9588
595-94-9924,A,C1768,Yangon,Normal,Female,Health and beauty,27.73,5,6.9325,138.65,27-05-2019,20:21,Credit card,138.65,4.761904762,0,4.2,96.1735,16.8409
865-41-9075,A,C1733,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,80.71,12-01-2019,17:35,Cash,80.71,4.761904762,0,8.1,96.1735,16.8409
545-07-8534,C,C1319,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,116.64,05-10-2019,12:42,Ewallet,116.64,4.761904762,0,6.3,96.0785,19.7633
118-62-1812,C,C1417,Naypyitaw,Normal,Female,Home and lifestyle,78.38,5,19.595,391.9,19-08-2019,17:56,Cash,313.52,4.761904762,78.38,8.295,96.0785,19.7633
450-42-3339,C,C1378,Naypyitaw,Normal,Male,Health and beauty,84.61,12,50.766,1015.32,17-05-2019,18:58,Credit card,846.1,4.761904762,169.22,9.24,96.0785,19.7633
851-98-3555,B,C1257,Mandalay,Normal,Female,Health and beauty,82.88,7,29.008,580.16,14-03-2019,14:08,Credit card,414.4,4.761904762,165.76,7.92,96.0891,21.9588
186-71-5196,A,C1901,Yangon,Normal,Female,Food and beverages,79.54,2,7.954,159.08,12-08-2019,16:30,Ewallet,159.08,4.761904762,0,6.2,96.1735,16.8409
624-01-8356,B,C1201,Mandalay,Normal,Female,Home and lifestyle,49.01,14,34.307,686.14,17-08-2019,10:44,Credit card,490.1,4.761904762,196.04,5.04,96.0891,21.9588
313-66-9943,B,C1200,Mandalay,Normal,Female,Food and beverages,29.15,4,5.83,116.6,06-10-2019,20:29,Credit card,87.45,4.761904762,29.15,8.76,96.0891,21.9588
151-27-8496,C,C1379,Naypyitaw,Normal,Female,Electronic accessories,56.13,5,14.0325,280.65,18-03-2019,11:43,Ewallet,224.52,4.761904762,56.13,9.03,96.0785,19.7633
453-33-6436,A,C1776,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,744.96,13-09-2019,10:09,Cash,744.96,4.761904762,0,6.8,96.1735,16.8409
522-57-8364,A,C1836,Yangon,Normal,Male,Fashion accessories,51.34,8,20.536,410.72,02-07-2019,10:00,Ewallet,410.72,4.761904762,0,7.6,96.1735,16.8409
459-45-2396,A,C1861,Yangon,Normal,Female,Food and beverages,99.6,3,14.94,298.8,13-12-2019,18:45,Cash,298.8,4.761904762,0,5.8,96.1735,16.8409
717-96-4189,C,C1447,Naypyitaw,Normal,Female,Electronic accessories,35.49,7,12.4215,248.43,19-03-2019,12:40,Cash,212.94,4.761904762,35.49,4.305,96.0785,19.7633
722-13-2115,C,C1403,Naypyitaw,Normal,Male,Sports and travel,42.85,1,2.1425,42.85,01-03-2019,15:36,Credit card,42.85,4.761904762,0,9.765,96.0785,19.7633
749-81-8133,A,C1858,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,378.68,19-07-2019,12:04,Cash,378.68,4.761904762,0,6.8,96.1735,16.8409
777-67-2495,B,C1281,Mandalay,Normal,Male,Home and lifestyle,68.97,4,13.794,275.88,28-10-2019,11:26,Ewallet,206.91,4.761904762,68.97,10,96.0891,21.9588
636-98-3364,B,C1225,Mandalay,Normal,Female,Electronic accessories,26.26,4,5.252,105.04,26-06-2019,12:36,Ewallet,78.78,4.761904762,26.26,7.56,96.0891,21.9588
246-55-6923,C,C1370,Naypyitaw,Normal,Female,Home and lifestyle,35.79,11,19.6845,393.69,17-04-2019,15:06,Credit card,322.11,4.761904762,71.58,5.355,96.0785,19.7633
181-82-6255,B,C1277,Mandalay,Normal,Female,Home and lifestyle,16.37,8,6.548,130.96,25-07-2019,10:58,Cash,98.22,4.761904762,32.74,8.4,96.0891,21.9588
838-02-1821,C,C1458,Naypyitaw,Normal,Female,Home and lifestyle,12.73,2,1.273,25.46,11-04-2019,12:10,Credit card,25.46,4.761904762,0,5.46,96.0785,19.7633
887-42-0517,C,C1325,Naypyitaw,Normal,Female,Sports and travel,83.14,8,33.256,665.12,27-07-2019,10:31,Credit card,581.98,4.761904762,83.14,6.93,96.0785,19.7633
457-12-0244,C,C1394,Naypyitaw,Normal,Female,Sports and travel,35.22,7,12.327,246.54,16-11-2019,13:49,Ewallet,211.32,4.761904762,35.22,6.825,96.0785,19.7633
226-34-0034,B,C1273,Mandalay,Normal,Female,Electronic accessories,13.78,6,4.134,82.68,16-02-2019,11:10,Ewallet,55.12,4.761904762,27.56,10,96.0891,21.9588
321-49-7382,B,C1292,Mandalay,Normal,Male,Sports and travel,88.31,1,4.4155,88.31,28-04-2019,17:38,Credit card,88.31,4.761904762,0,6.24,96.0891,21.9588
397-25-8725,A,C1645,Yangon,Normal,Female,Health and beauty,39.62,9,17.829,356.58,27-10-2019,17:54,Credit card,356.58,4.761904762,0,6.8,96.1735,16.8409
431-66-2305,B,C1246,Mandalay,Normal,Female,Electronic accessories,88.25,13,57.3625,1147.25,06-10-2019,20:51,Credit card,794.25,4.761904762,353,9.12,96.0891,21.9588
825-94-5922,B,C1267,Mandalay,Normal,Male,Sports and travel,25.31,3,3.7965,75.93,15-03-2019,19:26,Ewallet,50.62,4.761904762,25.31,8.64,96.0891,21.9588
641-62-7288,B,C1277,Mandalay,Normal,Male,Home and lifestyle,99.92,8,39.968,799.36,17-07-2019,13:33,Ewallet,599.52,4.761904762,199.84,8.52,96.0891,21.9588
